,Anon Student Id,Answer,Axes,Choose-Principle,Choose-Sought,Equation,Explain-Further,NextStepHelp,Variable,Whats-Wrong
0,Stu_a36bdfb1844d67e97e10e0226f5ddcc2,0.38396624472573837,0.7159090909090909,0.37168141592920356,0.47580645161290325,0.2349689011748445,0.4345182413470533,0.5186522262334536,0.46070460704607047,0.15891472868217055
0,Stu_a8f0874ca87bc04484b52b340197c75a,0.42616033755274263,0.7386363636363636,0.5486725663716814,0.6451612903225806,0.4118866620594333,0.39055191768007486,0.4645006016847172,0.6449864498644986,0.29457364341085274
0,Stu_aaf060582541ca04558bb142110f5cf9,0.19831223628691982,0.36363636363636365,0.13274336283185842,0.24193548387096775,0.19073946095369732,0.1403180542563143,0.15162454873646208,0.22764227642276422,0.32558139534883723
0,Stu_af1a55f772526ae92577e5c14d955729,0.2109704641350211,0.07954545454545454,0.0,0.008064516129032258,0.0,0.02478952291861553,0.02045728038507822,0.0,0.031007751937984496
0,Stu_c4011f661cce2ee23a075b409d813671,0.7172995780590717,0.5681818181818182,0.5752212389380531,0.7741935483870968,0.2322045611610228,0.7240411599625819,0.7063778580024067,0.5121951219512195,0.1821705426356589
0,Stu_c990df0e26440c9d3c63b9e3f5a069de,0.10548523206751055,0.22727272727272727,0.12389380530973451,0.12903225806451613,0.0967519004837595,0.06594948550046772,0.07821901323706378,0.08130081300813008,0.15891472868217055
0,Stu_ccb2c386771911bdad9ac51651ec918e,0.17721518987341772,0.056818181818181816,0.0,0.10483870967741936,0.031098825155494125,0.031805425631431246,0.04332129963898917,0.01084010840108401,0.04263565891472868
0,Stu_cdc428c9b50b63477fb093c8502a6464,0.459915611814346,0.7272727272727273,0.40707964601769914,0.4435483870967742,0.650310988251555,0.21234798877455566,0.2719614921780987,0.5609756097560976,0.13953488372093023
0,Stu_ce79177213b7f4cd9ad3c339a86dc60a,0.5611814345991561,0.6931818181818182,0.8053097345132744,0.782258064516129,0.3455425017277125,0.6847521047708138,0.7099879663056559,0.6395663956639567,0.18604651162790697
0,Stu_cfd91da0a898aec57c207cb715bdd8b5,0.5991561181434599,0.2840909090909091,0.017699115044247787,0.024193548387096774,0.09606081548030408,0.01683816651075772,0.027677496991576414,0.12737127371273713,0.08914728682170543
0,Stu_d00921af572b9a8bf0a1054902fd90fd,0.2616033755274262,0.4659090909090909,0.4336283185840708,0.4274193548387097,0.3849343469246717,0.48269410664172124,0.5270758122743683,0.39295392953929537,0.1124031007751938
0,Stu_d1a0e56259ba39c4385797627bb1a725,0.6540084388185654,0.7159090909090909,0.39823008849557523,0.45161290322580644,0.45058742225293713,0.31898971000935455,0.3778580024067389,0.6097560975609756,0.3953488372093023
0,Stu_d4e722d87bd97792f19ec2ef82bace2d,0.46835443037974683,0.06818181818181818,0.0,0.0,0.0027643400138217,0.0037418147801683817,0.0012033694344163659,0.0027100271002710027,0.007751937984496124
0,Stu_d6abf8c165c5cbbeec72fcdb136010dc,0.11392405063291139,0.36363636363636365,0.5221238938053098,0.47580645161290325,0.24464409122322045,0.5528531337698784,0.5138387484957883,0.3794037940379404,0.35271317829457366
0,Stu_dbcba45622e36075ce3e9aa68f58885d,0.510548523206751,0.7954545454545454,0.5575221238938053,0.532258064516129,0.7201105736005529,0.21983161833489243,0.3489771359807461,0.7181571815718157,0.375968992248062
0,Stu_ddba755726b42da298e07667441f6446,0.4810126582278481,0.5454545454545454,0.5221238938053098,0.47580645161290325,0.2543192812715964,0.3615528531337699,0.3983152827918171,0.43089430894308944,0.2751937984496124
0,Stu_ddf2fad5b1e0d5a330d956743e591cec,0.270042194092827,0.5340909090909091,0.30973451327433627,0.2903225806451613,0.25846579129232894,0.19597754911131898,0.2815884476534296,0.26558265582655827,0.2596899224806202
0,Stu_e1a82006c70a48a29c79d5e42bc799db,0.5021097046413502,0.5909090909090909,0.6283185840707964,0.7580645161290323,0.6157567380787837,0.35032740879326474,0.5234657039711191,0.8455284552845529,0.27906976744186046
0,Stu_e485b3774f50258091e3a830b5f59ed0,0.4978902953586498,0.7159090909090909,0.5398230088495575,0.7419354838709677,0.4416033172080166,0.3685687558465856,0.470517448856799,0.5420054200542005,0.313953488372093
0,Stu_e78647f6261dd28d422cdb258cfb02ea,0.7890295358649789,0.3068181818181818,0.0,0.0,0.01520387007601935,0.003274087932647334,0.0024067388688327317,0.0,0.027131782945736434
0,Stu_ec98f93e6b1670381948d0be75bbcad3,0.350210970464135,0.7386363636363636,0.6548672566371682,0.6451612903225806,0.40428472702142365,0.2806361085126286,0.3694344163658243,0.6802168021680217,0.08139534883720931
0,Stu_eeabcc9935c63ebb8a908d88d1fff156,0.29957805907172996,0.20454545454545456,0.035398230088495575,0.016129032258064516,0.07947477539737388,0.03086997193638915,0.027677496991576414,0.005420054200542005,0.06976744186046512
0,Stu_efcec15bd351c6d31e2cf97b50b1a18b,0.350210970464135,0.7272727272727273,0.2743362831858407,0.25806451612903225,0.47892190739460955,0.21421889616463985,0.21299638989169675,0.43360433604336046,0.15503875968992248
0,Stu_f32b2da886108b9bf4ee23a6cba7574a,0.3755274261603376,0.4318181818181818,0.26548672566371684,0.31451612903225806,0.14443676572218384,0.3255378858746492,0.3561973525872443,0.23035230352303523,0.08914728682170543
0,Stu_f4971d47388ee31786cea50fdabf936b,0.41350210970464135,0.7159090909090909,0.5929203539823009,0.7016129032258065,0.6053904630269523,0.37418147801683815,0.5030084235860409,0.6666666666666666,0.32170542635658916
0,Stu_f52020854292bbfbb3a94e3f6775c686,0.45569620253164556,0.8636363636363636,0.6814159292035398,0.6451612903225806,0.308914996544575,0.6052385406922357,0.614921780986763,0.6504065040650406,0.31007751937984496
0,Stu_f61eb11c8871517645f7b90e36a1a907,0.28270042194092826,0.5227272727272727,0.5221238938053098,0.6854838709677419,0.3006219765031099,0.33676333021515437,0.4139590854392298,0.5880758807588076,0.2751937984496124
0,Stu_f8258e6b33109ea4808c004915145dd2,0.3459915611814346,0.6590909090909091,0.5575221238938053,0.6370967741935484,0.7021423635107118,0.3255378858746492,0.43200962695547535,0.6151761517615176,0.24031007751937986
0,Stu_fa1d7f2f99f036137482fbc04bab625b,0.8776371308016878,0.4431818181818182,0.45132743362831856,0.3629032258064516,0.19834139599170697,0.607577174929841,0.5475330926594465,0.2764227642276423,0.1937984496124031
0,Stu_fb6121b7f70cc8dc2dca6a97e2c7cdc5,0.42616033755274263,0.6363636363636364,0.6637168141592921,0.6209677419354839,0.6973047684865239,0.5416276894293732,0.6642599277978339,0.6449864498644986,0.22868217054263565
0,Stu_fd75420a601b7a43d13ea33ce657a2e1,0.459915611814346,0.045454545454545456,0.0,0.0,0.0034554250172771253,0.008886810102899906,0.0036101083032490976,0.016260162601626018,0.08527131782945736
0,Stu_ff13c22bdf5c4eb4fa87e03fe5d782ad,0.6540084388185654,0.9090909090909091,0.8672566371681416,0.8709677419354839,0.548030407740152,0.7797006548175865,0.7232250300842359,0.6612466124661247,0.5193798449612403
